from,to,cost
10300,26400,14433.788220683293
10300,26500,14102.333969927833
10300,26600,3435.4211781631334
10300,26700,2358.280510541425
10300,26800,12285.897390819653
10300,26900,7241.202442899311
10300,27000,12397.132899740209
10300,27100,13930.987143429042
10300,27200,2061.061480216555
10300,27300,12034.094482713917
10300,27400,4069.797674400894
10300,27500,3142.398712772867
10300,27600,14974.60008044821
10300,27700,1577.2523561193632
10300,27800,18701.291390178543
10300,27900,15865.629371644267
10300,28000,18772.727656224284
10300,28100,18398.917302036385
10300,28200,5046.243806333162
10300,28300,4588.106743446338
10300,28800,12842.906865009536
10300,28900,12166.549407373084
10300,29000,14374.321616515814
10300,29100,7699.0983462410495
10300,29200,16715.00037888383
10300,29300,10245.986972460323
10300,29400,3501.0966949266767
10300,29500,3725.7493200932
10300,29600,12297.133610212632
10300,29700,11007.582010213639
10300,29800,15440.53097683518
10300,29900,14274.692298217673
10300,30000,6840.579873994935
10300,30100,6250.229948010861
10300,30400,17864.992933717054
10300,30500,18528.141115413448
10300,30600,7988.456743151493
10300,30700,6753.025254608858
10300,30800,855.1682645543102
10300,30900,8179.258997288159
10300,31000,9395.208662264271
10300,31100,6855.498798055766
10300,31200,2487.3822612170397
10300,31300,2007.203285200353
10300,31400,1441.9033388852845
10300,31500,2042.5644960188836
10300,31600,6315.809725131821
10300,31700,6718.350408183942
10300,31800,13991.896646682264
10300,31900,14229.249016192485
10300,32000,7561.32468303824
10300,32100,6742.5741513808
10300,32200,1636.4421985640363
10300,32300,10811.314019317268
10300,32600,15513.656913451436
10300,32700,14943.156392638864
10300,32800,15379.954257553896
10300,32900,9941.00343901153
10300,33000,19908.097569796995
10300,33100,18726.779259967392
10300,33200,12300.781276606875
10300,33300,17098.255530812505
10300,33400,14651.44335017583
10300,33500,13337.431896075204
10300,33600,17268.844811172938
10300,33700,17496.02735959424
10300,34000,1896.1168782017608
10300,34100,6443.473908148582
10300,34200,3085.915552177734
10300,34300,3553.914094983689
10300,34400,8973.033437758899
10300,34500,7650.0156699017325
10300,34600,9367.8897348061
10300,34700,9976.800811268362
10300,34800,4447.186087771558
10300,34900,8439.740560434306
10300,35000,9233.211792384613
10300,35100,12753.805764520956
10300,35200,3033.3481275487234
10300,35300,1179.6808672245284
10300,35400,16295.55381396323
10300,35500,18736.152534265366
10300,35800,3570.6186098810294
10300,35900,2369.7503316914053
10300,36000,18816.93756268645
10300,36100,18281.15665926123
10300,36200,16879.557466010847
10300,36300,16740.18910491391
10300,36600,5109.012448601395
10300,36700,6631.862125303581
10300,36800,6606.078017836781
10300,36900,8577.902769024562
10300,37000,17066.983761058105
10300,37100,15439.681785826435
10300,37200,7758.18663652841
10300,37300,9049.282793811748
10600,10700,1290.857070159399
10600,10800,6942.677662596328
10600,10900,13763.716719197955
10600,11000,5510.6412410038965
10600,11100,5732.29851976977
10600,11400,12318.172365077418
10600,11500,6561.341012656379
10600,11800,16613.26388176904
10600,11900,14864.342670682685
10600,12000,4599.362984938821
10600,12100,2704.241866276141
10600,12400,9260.150807876058
10600,12500,16015.807486838288
10600,12600,5315.891963980195
10600,12700,2571.5897651560817
10600,12800,12925.454816967773
10600,12900,1686.3503945335085
10600,13200,15210.96372545769
10600,13300,13030.7206756395
10600,13400,8117.455629496763
10600,13500,7064.325598418598
10600,13600,18686.645768828326
10600,13700,12538.148544168342
10600,13800,15718.415359050286
10600,13900,15367.427149861134
10600,14000,10676.345402683439
10600,14100,8854.727452001493
10600,14200,7923.740379918781
10600,14300,6370.777197276023
10600,14400,10225.481251773585
10600,14500,6488.544169348359
10600,15000,9233.21108085964
10600,15100,8159.94843878299
10600,15400,7552.845902416776
10600,15500,9022.67032133167
10600,15600,7474.120507530899
10600,15700,8744.775685328967
10600,16000,12721.095254038124
10600,16100,9552.35171180374
10600,16200,7453.76978541231
10600,16300,9397.696133450594
10600,16600,8826.940415193161
10600,16700,8363.24907679557
10600,17000,8027.933774374787
10600,17100,11290.71405653871
10600,17200,8553.125962508457
10600,17300,12463.444865192358
10600,18200,13767.198349302229
10600,18300,6773.509430489103
10600,18400,14971.211206642174
10600,18500,9296.82403860238
10600,18600,5558.321668539167
10600,18700,8909.21417752232
10600,18800,5119.012287874115
10600,18900,5421.614267661291
10600,19000,12893.704811645946
10600,19100,10407.579283428095
10600,19200,11071.670345302835
10600,19300,11715.379150437908
10600,19400,11579.401919464113
10600,19500,12637.538198692107
10600,19800,15342.807608540672
10600,19900,16219.578198579005
10600,20200,9255.068240785065
10600,20300,7707.325089523201
10600,20400,5501.470520962858
10600,20500,2617.973965851404
10600,20600,12306.524272938455
10600,20700,13318.910151343061
10600,20800,12539.372184475176
10600,20900,11918.173451496876
10600,21000,9004.482365920658
10600,21100,2518.860618246856
10600,21200,10479.760907688651
10600,21300,10589.371789945084
10600,21400,10997.504032747685
10600,21500,10019.206069687883
10600,21800,14577.365305023084
10600,21900,10866.635223915291
10600,22000,11605.491481593115
10600,22200,689.0251093312716
10600,22300,1765.1071391863372
10600,22500,15430.050916968616
10600,22600,15450.383114593371
10600,22700,9634.080674380706
10600,22800,11438.72689979339
10600,22900,4117.498183401479
10600,23000,9029.104684802986
10600,23100,11996.239344743915
10600,23200,10956.278887478857
10600,23300,8088.349044207546
10600,23400,8349.863311095141
10600,23500,10296.81457368236
10600,23600,3757.981441350114
10600,24000,12858.781134622432
10600,24100,13008.695006128954
10600,24200,13867.402646599932
10600,24300,12635.780769070354
10600,24400,12646.89657639168
10600,24500,12472.88609656875
10600,24600,4204.051932454126
10600,24700,11196.363970215605
10600,24800,14804.901994882
10600,24900,14760.149981877783
10600,25000,3007.4877748630824
10600,25100,12197.094916768843
10600,25200,10149.842241622699
10600,25300,10523.447742727272
10600,25400,13521.021562474916
10600,25500,12900.292361378168
10600,25600,7240.305063127668
10600,25700,7182.17522895371
10600,25800,7925.2668942009295
10600,25900,8565.096213248842
10600,26000,2460.7347272946413
10600,26100,3583.3776434982574
10600,26200,4295.189976043776
10600,26300,11121.45994574111
10600,26400,16873.583708465132
10600,26500,16128.656569371104
10600,26600,4831.443299069124
10600,26700,5690.580926117041
10600,26800,14554.400121878934
10600,26900,1611.7213957260456
10600,27000,14977.021355562629
10600,27100,14096.22597909658
10600,27200,7450.830559597441
10600,27300,12022.135900282385
10600,27400,5338.213204623035
10600,27500,6406.352369250049
10600,27600,8321.367768381871
10600,27700,8415.24268808479
10600,27800,11372.212595319219
10600,27900,15034.63186974328
10600,28000,11590.070445428048
10600,28100,11791.69903838285
10600,28200,7036.727867984313
10600,28300,8029.579749906479
10600,28800,7969.93899498913
10600,28900,6681.042071905251
10600,29000,7134.405476089348
10600,29100,7991.2915214970835
10600,29200,11754.16543461721
10600,29300,2927.725074863947
10600,29400,6310.913430991742
10600,29500,7130.197617173198
10600,29600,12448.82214993176
10600,29700,11864.119227682377
10600,29800,8549.441160058122
10600,29900,7332.106298219564
10600,30000,3411.8435812578714
10600,30100,4615.0219189823565
10600,30400,13457.39157758538
10600,30500,11602.465717362951
10600,30600,8078.394619377737
10600,30700,8265.065992359487
10600,30800,8238.380092660012
10600,30900,15836.982553164102
10600,31000,1645.6949497743076
10600,31100,13963.044975961899
10600,31200,7127.96915854867
10600,31300,7841.484789798523
10600,31400,8949.340332091813
10600,31500,9593.999308235985
10600,31600,14299.802466963387
10600,31700,14745.068366767959
10600,31800,7441.990019675399
10600,31900,8174.70738702521
10600,32000,6935.946150497317
10600,32100,14774.535753817272
10600,32200,7686.737517317806
10600,32300,9688.469989465353
10600,32600,10860.704704014275
10600,32700,11366.83725806981
10600,32800,9410.841125623976
10600,32900,13864.97160785429
10600,33000,12082.319758895237
10600,33100,11533.345140983192
10600,33200,9511.275616547417
10600,33300,10421.451210051506
10600,33400,16037.169986575713
10600,33500,16595.33930536077
10600,33600,9619.10936958078
10600,33700,9548.394475764062
10600,34000,9177.936668496754
10600,34100,4057.3436820704155
10600,34200,6845.419564068179
10600,34300,7578.6859454101605
10600,34400,933.4231929212423
10600,34500,420.0945108845142
10600,34600,2840.7545674290855
10600,34700,7656.54206120436
10600,34800,10616.9736550016
10600,34900,2689.0133830359364
10600,35000,1407.1602373325102
10600,35100,7638.160435908288
10600,35200,11062.159149435654
10600,35300,9045.721199335949
10600,35400,8266.964881337497
10600,35500,10764.666247453055
10600,35800,6041.711797296327
10600,35900,5695.475716129321
10600,36000,10841.438026728356
10600,36100,10257.083716738813
10600,36200,10323.494796505962
10600,36300,11007.64499220992
10600,36600,5638.83255485157
10600,36700,4211.7725915644805
10600,36800,8533.128083128
10600,36900,16024.605363662315
10600,37000,9030.914038412979
10600,37100,13846.280011471928
10600,37200,2801.1021151707437
10600,37300,3360.731423721243
10700,10800,8223.850775325362
10700,10900,15013.74848244118
10700,11000,6783.5852529605645
10700,11100,6911.626499131735
10700,11400,13294.880606307192
10700,11500,5357.594373250018
10700,11800,15330.386764683926
10700,11900,14856.189612345956
10700,12000,3755.625266494742
10700,12100,1413.387305671591
10700,12400,9011.092921582529
10700,12500,16912.793017869
10700,12600,4202.681554854337
10700,12700,3647.3076840125977
10700,12800,13511.429707320885
10700,12900,1964.6423948951347
10700,13200,15841.63098170271
10700,13300,12475.678712632876
10700,13400,7640.192142490571
10700,13500,6443.214975232621
10700,13600,18610.901702942923
10700,13700,12964.078826804482
10700,13800,16852.08774321861
10700,13900,14352.290053310695
10700,14000,11129.261612982233
10700,14100,9096.59250578327
10700,14200,8557.377268748154
10700,14300,6899.280004602764
10700,14400,10817.18929365981
10700,14500,7135.018901322087
10700,15000,9799.143807997587
10700,15100,8370.247273016756
10700,15400,7900.069376090428
10700,15500,7999.399450594213
10700,15600,6385.55928664046
10700,15700,7694.555545787391
10700,16000,13268.476685910324
10700,16100,9889.74431158712
10700,16200,7842.604988662205
10700,16300,10634.314693126465
10700,16600,8316.417749797787
10700,16700,9650.993694703451
10700,17000,9185.382669659635
10700,17100,12100.240584640345
10700,17200,8192.55698941711
10700,17300,13251.009474344894
10700,18200,12662.021288216962
10700,18300,7790.194527032423
10700,18400,15025.143466486521
10700,18500,10163.117083743628
10700,18600,6336.48579844459
10700,18700,8293.09753927767
10700,18800,4846.6879773670435
10700,18900,4971.921483640459
10700,19000,12648.026814403194
10700,19100,11404.319784340321
10700,19200,12356.048864056225
10700,19300,13000.894432005283
10700,19400,12017.922271384716
10700,19500,13928.381099887312
10700,19800,15324.474573543406
10700,19900,15860.136270346055
10700,20200,9277.052903673952
10700,20300,7844.776833522707
10700,20400,4512.226997101388
10700,20500,1677.9490356805181
10700,20600,11572.892753555767
10700,20700,12489.269410902205
10700,20800,11369.161851901343
10700,20900,12353.571262778576
10700,21000,8032.89976447846
10700,21100,3152.349006144286
10700,21200,11207.47095775902
10700,21300,11215.45034339744
10700,21400,10846.887345738483
10700,21500,9729.25707143236
10700,21800,14007.935751723404
10700,21900,10069.709231632754
10700,22000,12388.834072360132
10700,22200,615.5549744611052
10700,22300,939.1734177586851
10700,22500,14354.749521737076
10700,22600,14607.262651786043
10700,22700,9059.313490492113
10700,22800,12058.419237311715
10700,22900,5280.512448300566
10700,23000,8413.348114518629
10700,23100,12484.039583289128
10700,23200,11329.359598584459
10700,23300,7510.110740407833
10700,23400,7845.812269704974
10700,23500,10252.785679107697
10700,23600,3180.7737270846615
10700,24000,13430.082280114113
10700,24100,13692.03118121344
10700,24200,15146.655596832848
10700,24300,13901.3357071558
10700,24400,12814.564828100829
10700,24500,12757.066940630466
10700,24600,5110.511765992773
10700,24700,11824.558496246607
10700,24800,16058.251219955091
10700,24900,15862.248536635978
10700,25000,2726.692673872067
10700,25100,12549.833467900067
10700,25200,10065.480848803032
10700,25300,10294.790640584575
10700,25400,14094.630126713771
10700,25500,13495.784885010398
10700,25600,8249.28793023307
10700,25700,8040.806010603044
10700,25800,8863.31573187051
10700,25900,9645.846174654975
10700,26000,2584.333193257074
10700,26100,3282.031185960376
10700,26200,4025.512292399973
10700,26300,11933.388202004706
10700,26400,17990.072266502964
10700,26500,17400.68774770204
10700,26600,4001.5375199883574
10700,26700,5054.255018604393
10700,26800,15753.633895043396
10700,26900,2464.9794759385136
10700,27000,14006.780924877374
10700,27100,13440.095951228783
10700,27200,7221.021737064659
10700,27300,11102.235942409287
10700,27400,5463.96227232091
10700,27500,6379.111667226688
10700,27600,8357.93206959695
10700,27700,8062.595943794455
10700,27800,11803.87670342285
10700,27900,16136.82358780846
10700,28000,12013.64925708393
10700,28100,12123.91938399533
10700,28200,5767.728952097953
10700,28300,6785.391143506462
10700,28800,9258.04651160556
10700,28900,7968.821666939582
10700,29000,8249.301841545774
10700,29100,6748.4751692913505
10700,29200,11735.007036111583
10700,29300,2944.1771308311963
10700,29400,5191.285564699428
10700,29500,5955.620081944896
10700,29600,11550.361450551796
10700,29700,10810.011054466966
10700,29800,8671.366787509218
10700,29900,7403.905303423118
10700,30000,2129.937289385246
10700,30100,3324.2016225158727
10700,30400,14360.770438316229
10700,30500,11973.787227233322
10700,30600,8995.536637948342
10700,30700,8970.40366321639
10700,30800,7749.970900586515
10700,30900,15539.2441699885
10700,31000,2013.134956899514
10700,31100,13893.077527614569
10700,31200,6107.538400401294
10700,31300,6865.375605605852
10700,31400,8501.046726368633
10700,31500,9171.867973840062
10700,31600,13421.31715153617
10700,31700,14062.374834332748
10700,31800,7390.80759552835
10700,31900,9402.252557658758
10700,32000,5699.346545263434
10700,32100,13965.727536817214
10700,32200,6771.168066585235
10700,32300,10874.637335207488
10700,32600,10652.446131916084
10700,32700,11003.291903574549
10700,32800,10598.93975419015
10700,32900,14719.046519688207
10700,33000,12725.267440354903
10700,33100,11952.542474525568
10700,33200,10788.25522674284
10700,33300,10615.316415896383
10700,33400,15661.839390566754
10700,33500,15829.587594814777
10700,33600,10526.268738603563
10700,33700,10343.507013920693
10700,34000,8802.813121511608
10700,34100,2767.0092232169386
10700,34200,5753.772166957312
10700,34300,6415.664665682854
10700,34400,1941.0521019927216
10700,34500,1285.0819525020422
10700,34600,4125.412557336476
10700,34700,8834.013067011207
10700,34800,10633.322523208726
10700,34900,1815.1398919562027
10700,35000,2631.0041409190935
10700,35100,7208.156453166196
10700,35200,10415.511897622158
10700,35300,8277.45601172848
10700,35400,8918.983897505786
10700,35500,11353.739795209449
10700,35800,4930.26265937308
10700,35900,5030.041755355533
10700,36000,11433.805550227285
10700,36100,10887.552883836326
10700,36200,11391.451511120338
10700,36300,12126.27356321083
10700,36600,4378.2016773318155
10700,36700,2926.995009535913
10700,36800,9197.895564654984
10700,36900,15873.451502415375
10700,37000,9695.670168103095
10700,37100,15078.449749821752
10700,37200,1666.8320262777656
10700,37300,2604.558378785229
10800,10900,7160.976241447154
10800,11000,2158.050789581206
10800,11100,3285.253237605645
10800,11400,6372.976431662086
10800,11500,12899.033070960917
10800,11800,16300.071247609883
10800,11900,12241.034573472523
10800,12000,10800.214661156733
10800,12100,9627.403263119495
10800,12400,10106.017044592663
10800,12500,9590.61407236715
10800,12600,11477.34852322343
10800,12700,5414.385257987659
10800,12800,9378.816658342055
10800,12900,7490.016952485121
10800,13200,10362.02823271323
10800,13300,12794.1474630217
10800,13400,11944.0698703044
10800,13500,11891.908167524069
10800,13600,12319.923409007557
10800,13700,8607.61968873332
10800,13800,9318.722941553113
10800,13900,16268.014513521306
10800,14000,7570.074628698723
10800,14100,7793.077567790544
10800,14200,5644.623849831176
10800,14300,7207.373496120336
10800,14400,6731.59870377299
10800,14500,6681.245123039238
10800,15000,7860.373356645887
10800,15100,9124.880495565872
10800,15400,8323.50749034104
10800,15500,14870.627989796014
10800,15600,13067.117332874928
10800,15700,13753.075710631285
10800,16000,8253.441207188318
10800,16100,7613.787307190028
10800,16200,6709.9830262176065
10800,16300,2647.9078033734877
10800,16600,12447.619172736093
10800,16700,1845.3390153021471
10800,17000,3666.5109078098635
10800,17100,6329.325606590055
10800,17200,11681.78406015552
10800,17300,8295.140923939543
10800,18200,16129.787099173422
10800,18300,3172.4050777944517
10800,18400,12055.000069859914
10800,18500,4900.675125306047
10800,18600,5936.883367688323
10800,18700,12946.432160843922
10800,18800,9689.06726676239
10800,18900,10360.21442212247
10800,19000,11391.567593800073
10800,19100,4851.243795987548
10800,19200,4357.978192301436
10800,19300,4779.183919154364
10800,19400,8066.681123799934
10800,19500,5745.362465577587
10800,19800,11357.907286314898
10800,19900,12560.928518393664
10800,20200,8910.081617026637
10800,20300,7891.24667594264
10800,20400,11868.973029297622
10800,20500,9339.561534335553
10800,20600,13513.214559490725
10800,20700,14255.63247083305
10800,20800,16644.56337101277
10800,20900,8250.099010641532
10800,21000,14612.438895360956
10800,21100,6744.803055602708
10800,21200,6224.359486854818
10800,21300,6752.902640012586
10800,21400,11757.895238558574
10800,21500,12014.140111149965
10800,21800,14349.561603722586
10800,21900,14804.048156442983
10800,22000,6643.685305857045
10800,22200,7631.672715544752
10800,22300,8358.042600429497
10800,22500,16554.611647149446
10800,22600,15401.790655927909
10800,22700,13131.025200788024
10800,22800,7235.784415212789
10800,22900,4090.1760528699942
10800,23000,13009.014424575931
10800,23100,8080.721787043829
10800,23200,8046.078089633592
10800,23300,12334.630623738049
10800,23400,12174.810857134295
10800,23500,11032.45328899293
10800,23600,9666.198828515273
10800,24000,8246.55929546436
10800,24100,7939.553461617222
10800,24200,7088.683969916279
10800,24300,6015.555082366436
10800,24400,9647.91880325869
10800,24500,9118.352005409324
10800,24600,4477.066627113606
10800,24700,7065.341701238039
10800,24800,7879.080152689043
10800,24900,8105.8603004518845
10800,25000,8094.729720636283
10800,25100,10019.06020128018
10800,25200,9709.357107556834
10800,25300,10488.91827622527
10800,25400,8637.294663532044
10800,25500,8184.069014411183
10800,25600,3267.7361764585407
10800,25700,4246.168299197443
10800,25800,5356.459312093222
10800,25900,4551.468805430454
10800,26000,7241.176696837523
10800,26100,8295.7506384359
10800,26200,8424.168826698306
10800,26300,6211.474100561006
10800,26400,10042.395720298839
10800,26500,9186.336712607166
10800,26600,10949.885957453322
10800,26700,11063.324885063947
10800,26800,8103.694124427611
10800,26900,6523.9065490703415
10800,27000,15061.69504361826
10800,27100,13464.525872498392
10800,27200,10644.203208757554
10800,27300,14521.984357138532
10800,27400,8527.101648585092
10800,27500,9440.083916286103
10800,27600,8521.31166821018
10800,27700,11583.931701272417
10800,27800,7993.058219912358
10800,27900,8357.758348714804
10800,28000,8133.715095393987
10800,28100,8605.485204048897
10800,28200,13973.02996724756
10800,28300,14907.800354996833
10800,28800,1087.7663004824567
10800,28900,405.84252609220664
10800,29000,2403.1720202287115
10800,29100,14390.487736011288
10800,29200,10037.7285758534
10800,29300,7462.648548368218
10800,29400,12919.805794316677
10800,29500,13836.58322308751
10800,29600,14500.03151019519
10800,29700,15409.021724755514
10800,29800,8223.96354421535
10800,29900,8061.837556383977
10800,30000,10283.215930322547
10800,30100,11522.819745412491
10800,30400,7523.673213241957
10800,30500,8355.380779775127
10800,30600,5536.082144255335
10800,30700,6815.314316950468
10800,30800,12052.450029176369
10800,30900,13290.540840762893
10800,31000,6953.791572788533
10800,31100,12275.11582862391
10800,31200,13335.817254780255
10800,31300,13753.686042033609
10800,31400,12241.10680391772
10800,31500,12424.331188425553
10800,31600,15874.923167134197
10800,31700,14836.737504414828
10800,31800,8608.164802661087
10800,31900,1678.8587640448716
10800,32000,13405.863308060312
10800,32100,15424.39113013859
10800,32200,13401.181786228675
10800,32300,4249.3545430748045
10800,32600,10522.357848145144
10800,32700,11403.317639524892
10800,32800,2977.609797806954
10800,32900,8859.507618792713
10800,33000,7512.374328688265
10800,33100,8123.932090817344
10800,33200,3063.3663995321967
10800,33300,8595.257457237867
10800,33400,12588.651049118957
10800,33500,13834.470859271854
10800,33600,4842.155312644335
10800,33700,5407.226952474502
10800,34000,12031.820444240142
10800,34100,10960.792598196753
10800,34200,13322.53289384661
10800,34300,14219.121044874084
10800,34400,6388.901205736721
10800,34500,7074.557581271325
10800,34600,4221.110379558073
10800,34700,3338.348344152829
10800,34800,10884.300710323609
10800,34900,8977.405052672664
10800,35000,5615.224280730323
10800,35100,10245.001850478593
10800,35200,14100.887263450571
10800,35300,13699.531790555517
10800,35400,5649.034375051646
10800,35500,7009.282222741538
10800,35800,12651.930357863395
10800,35900,11150.253108649136
10800,36000,7033.916798474186
10800,36100,6566.245951335055
10800,36200,4413.306514549806
10800,36300,4702.745430476076
10800,36600,12570.349262161006
10800,36700,11076.496140143558
10800,36800,7114.969000650104
10800,36900,12843.575131532816
10800,37000,5852.767817491373
10800,37100,6963.3698437075545
10800,37200,9441.108577141533
10800,37300,9181.719144874589
10900,11000,8259.034565842383
10900,11100,8131.52012617005
10900,11400,5327.875828007373
10900,11500,19340.12703929018
10900,11800,9638.425561813116
10900,11900,6103.141507505945
10900,12000,15088.486458848973
10900,12100,16359.413830881991
10900,12400,12746.250792212932
10900,12500,4665.21519480099
10900,12600,18468.546761038004
10900,12700,11423.121547750912
10900,12800,4554.823738390568
10900,12900,13466.923617180491
10900,13200,3765.4768207126854
10900,13300,11183.476627290966
10900,13400,11966.808230797686
10900,13500,13195.343068427681
10900,13600,6079.797848056167
10900,13700,7887.412991761377
10900,13800,2158.2988010790145
10900,13900,9381.56316542255
10900,14000,8906.814967721559
10900,14100,10968.123654307064
10900,14200,9888.796739537594
10900,14300,9410.544171914218
10900,14400,8568.96407292304
10900,14500,8933.150254348886
10900,15000,7031.847395538143
10900,15100,9193.915883419837
10900,15400,9124.611191878717
10900,15500,14201.829917802423
10900,15600,17903.562401338404
10900,15700,16711.407827460083
10900,16000,7267.7276955543275
10900,16100,10121.610326696758
10900,16200,11230.344054248233
10900,16300,5390.298190032554
10900,16600,11681.82953329019
10900,16700,5489.395136124737
10900,17000,5914.197047048846
10900,17100,6845.8064667781955
10900,17200,11201.760427792933
10900,17300,3833.092378450097
10900,18200,12226.932551482858
10900,18300,8949.068195751315
10900,18400,5846.707705515934
10900,18500,7847.879872441553
10900,18600,9327.645765283345
10900,18700,12111.049305729064
10900,18800,12858.29430522116
10900,18900,13321.120857395093
10900,19000,10211.180977933618
10900,19100,6362.708611148012
10900,19200,2805.7666089791305
10900,19300,2755.7477059250537
10900,19400,8408.452370567542
10900,19500,1736.6247743376587
10900,19800,7806.660984232262
10900,19900,8137.875707709228
10900,20200,11629.923267535325
10900,20300,12103.14877200625
10900,20400,15597.517337180727
10900,20500,15310.20985550395
10900,20600,12398.604031347024
10900,20700,11846.44279968304
10900,20800,13589.54320170873
10900,20900,8215.986423732727
10900,21000,13895.056344031455
10900,21100,12263.442436560092
10900,21200,7762.385055317746
10900,21300,8178.955460151398
10900,21400,8768.48714898021
10900,21500,9974.573244575231
10900,21800,8247.146516523988
10900,21900,11715.463862512697
10900,22000,6792.870597214354
10900,22200,14402.28747662002
10900,22300,15419.353472505294
10900,22500,9574.058475036903
10900,22600,8670.447420372187
10900,22700,11467.353103167383
10900,22800,7684.955953963747
10900,22900,9760.781334110747
10900,23000,12035.510017586592
10900,23100,7943.756470002898
10900,23200,9076.545534846437
10900,23300,12430.337149027604
10900,23400,11944.16234004911
10900,23500,8771.786783977506
10900,23600,14360.761664144226
10900,24000,7088.167300036956
10900,24100,6508.5437058143725
10900,24200,585.3764373287131
10900,24300,1155.3462364197374
10900,24400,8852.783879300836
10900,24500,8503.939815974492
10900,24600,11377.084377501553
10900,24700,7792.3582713509295
10900,24800,2456.2295769095595
10900,24900,3726.233623417882
10900,25000,15175.316967505702
10900,25100,5954.255695252325
10900,25200,11488.318548489005
10900,25300,11820.356502994837
10900,25400,6731.310965658629
10900,25500,6959.880666898273
10900,25600,8623.159389736948
10900,25700,9391.466553034248
10900,25800,6709.40186331519
10900,25900,5627.774357293816
10900,26000,14370.750337395022
10900,26100,15237.249641382847
10900,26200,15081.895538943554
10900,26300,6936.346565962859
10900,26400,4069.9043625381432
10900,26500,2892.8962168998587
10900,26600,14988.05160226638
10900,26700,13915.84895108536
10900,26800,965.6385347892532
10900,26900,12668.933031406366
10900,27000,10730.843829105685
10900,27100,10636.280380530863
10900,27200,11352.167651732663
10900,27300,13303.530763721888
10900,27400,11453.074460877982
10900,27500,11257.594961226372
10900,27600,12148.826173728386
10900,27700,11254.065237276276
10900,27800,8565.397892526516
10900,27900,3719.5568997464406
10900,28000,8466.154868218438
10900,28100,8727.408528782242
10900,28200,17651.705050392102
10900,28300,16697.343711384197
10900,28800,6073.372387556092
10900,28900,7317.514873301715
10900,29000,8145.190287008793
10900,29100,18266.882982558855
10900,29200,10157.207156753286
10900,29300,14522.934277310767
10900,29400,16234.045234237705
10900,29500,16406.643350977447
10900,29600,12847.155285380102
10900,29700,13907.265424399431
10900,29800,11657.269757132235
10900,29900,12586.872568075732
10900,30000,17116.385275635384
10900,30100,18057.248166720678
10900,30400,5216.269048491758
10900,30500,8680.798163900092
10900,30600,6644.733414778678
10900,30700,7256.502828210463
10900,30800,11942.729742793781
10900,30900,6641.0821089515775
10900,31000,14109.649006846541
10900,31100,6736.037690571887
10900,31200,15239.044065054628
10900,31300,14606.77209186772
10900,31400,11331.875885360636
10900,31500,10812.450562975017
10900,31600,9638.409182835048
10900,31700,8560.944351986152
10900,31800,13021.541299404906
10900,31900,6524.892556067299
10900,32000,19295.577040066764
10900,32100,9018.657592466381
10900,32200,14334.236594461989
10900,32300,4204.468016358537
10900,32600,11507.233302700577
10900,32700,11756.733869762547
10900,32800,5797.03603129118
10900,32900,2924.9861825786534
10900,33000,7198.597687503154
10900,33100,8519.773775332038
10900,33200,4283.824995306792
10900,33300,10171.210062621743
10900,33400,8310.777380581252
10900,33500,8780.80830671593
10900,33600,7409.976100339369
10900,33700,8037.830243888677
10900,34000,10872.264517681087
10900,34100,17626.606689791206
10900,34200,15844.275154043306
10900,34300,16087.534115259725
10900,34400,13442.18355097074
10900,34500,13730.30106138169
10900,34600,10938.597623008432
10900,34700,6229.903797635578
10900,34800,8317.884581230832
10900,34900,16130.8727247538
10900,35000,12633.04972076064
10900,35100,14491.373811137588
10900,35200,10870.635789518174
10900,35300,12761.808416704718
10900,35400,9577.41448532
10900,35500,8240.522586539953
10900,35800,16241.556489855731
10900,35900,14033.024744862643
10900,36000,8177.470916052012
10900,36100,8369.189034399238
10900,36200,5972.015233639082
10900,36300,5149.074681656998
10900,36600,17740.700934159457
10900,36700,17862.30635594876
10900,36800,7191.564252495591
10900,36900,6122.69485541577
10900,37000,9009.225133719718
10900,37100,2690.932882027114
10900,37200,16518.76511658216
10900,37300,16305.993355317103
11000,11100,1337.4036196195084
11000,11400,8513.019479269677
11000,11500,12012.63694841482
11000,11800,17896.304919290968
11000,11900,11955.261249721863
11000,12000,8779.47435523663
11000,12100,8181.988955411137
11000,12400,11350.039880581226
11000,12500,11535.025299048222
11000,12600,10665.552426071408
11000,12700,3469.460040452011
11000,12800,9033.608196930472
11000,12900,5634.581595318979
11000,13200,10662.525633420119
11000,13300,14662.754380948461
11000,13400,9859.291199663407
11000,13500,9736.431666550021
11000,13600,14068.329960981253
11000,13700,10721.833419090253
11000,13800,10302.963309442108
11000,13900,15863.622610739356
11000,14000,9523.329077194348
11000,14100,9300.58077723488
11000,14200,7203.985084458565
11000,14300,5221.530728959576
11000,14400,8695.747395459717
11000,14500,4753.9614151834485
11000,15000,6518.964116273362
11000,15100,7308.942217625517
11000,15400,6466.791095134768
11000,15500,12713.245881860912
11000,15600,12665.302032274472
11000,15700,13731.764329191841
11000,16000,10396.63800806889
11000,16100,9326.46539161669
11000,16200,7969.879612428373
11000,16300,4728.625293273898
11000,16600,10412.316061698353
11000,16700,2915.861100249748
11000,17000,2980.496260452886
11000,17100,8467.047609637468
11000,17200,9675.84935249393
11000,17300,8092.281019940305
11000,18200,17886.076480565927
11000,18300,4680.746020350628
11000,18400,11843.922851421738
11000,18500,6902.574121268029
